ATC code	Level	Label	Comment	Counts [COVID-19 drugs]	Color
D01AC	4	Imidazole and triazole derivatives		0	#FFFFFF
R03BA	4	Glucocorticoids		0	#FFFFFF
B01AX	4	Other antithrombotic agents		0	#FFFFFF
N05AF	4	Thioxanthene derivatives		0	#FFFFFF
A07AA	4	Antibiotics		0	#FFFFFF
M01AX	4	Other antiinflammatory and antirheumatic agents, non-steroids		0	#FFFFFF
G01AG	4	Triazole derivatives		0	#FFFFFF
A12BA	4	Potassium		0	#FFFFFF
N05BE	4	Azaspirodecanedione derivatives		0	#FFFFFF
A02BX	4	Other drugs for peptic ulcer and gastro-oesophageal reflux disease (GORD)		0	#FFFFFF
N01BX	4	Other local anesthetics		0	#FFFFFF
S01FA	4	Anticholinergics		0	#FFFFFF
C01DB	4	Quinolone vasodilators		0	#FFFFFF
P01BE	4	Artemisinin and derivatives, plain		0	#FFFFFF
C01BA	4	Antiarrhythmics, class Ia		0	#FFFFFF
B01AC	4	Platelet aggregation inhibitors excl. heparin		0	#FFFFFF
G03XA	4	Antigonadotropins and similar agents		0	#FFFFFF
L03AX	4	Other immunostimulants		0	#FFFFFF
G03XX	4	Other sex hormones and modulators of the genital system		0	#FFFFFF
L04AX	4	Other immunosuppressants		0	#FFFFFF
R06AX	4	Other antihistamines for systemic use		0	#FFFFFF
B05CX	4	Other irrigating solutions		0	#FFFFFF
C05BA	4	Heparins or heparinoids for topical use		0	#FFFFFF
J02AB	4	Imidazole derivatives		0	#FFFFFF
C03BC	4	Mercurial diuretics		0	#FFFFFF
N01AH	4	Opioid anesthetics		0	#FFFFFF
A07DA	4	Antipropulsives		0	#FFFFFF
V04CD	4	Tests for pituitary function		0	#FFFFFF
P01AB	4	Nitroimidazole derivatives		0	#FFFFFF
N07BA	4	Drugs used in nicotine dependence		0	#FFFFFF
M03AB	4	Choline derivatives		0	#FFFFFF
L01EM	4	Phosphatidylinositol-3-kinase (Pi3K) inhibitors		0	#FFFFFF
G03CX	4	Other estrogens		0	#FFFFFF
C02DA	4	Thiazide derivatives		0	#FFFFFF
J07BB	4	Influenza vaccines		0	#FFFFFF
J04AK	4	Other drugs for treatment of tuberculosis		0	#FFFFFF
N02CC	4	Selective serotonin (5HT1) agonists		0	#FFFFFF
P03AB	4	Chlorine containing products		0	#FFFFFF
M04AX	4	Other antigout preparations		0	#FFFFFF
J01DE	4	Fourth-generation cephalosporins		0	#FFFFFF
S01EB	4	Parasympathomimetics		0	#FFFFFF
D07XC	4	Corticosteroids, potent, other combinations		0	#FFFFFF
A03FA	4	Propulsives		0	#FFFFFF
C03CX	4	Other high-ceiling diuretics		0	#FFFFFF
P01AA	4	Hydroxyquinoline derivatives		0	#FFFFFF
S01HA	4	Local anesthetics		0	#FFFFFF
N04BA	4	Dopa and dopa derivatives		0	#FFFFFF
N05CD	4	Benzodiazepine derivatives		0	#FFFFFF
R06AB	4	Substituted alkylamines		0	#FFFFFF
V10XA	4	Iodine (131I) compounds		0	#FFFFFF
P03BX	4	Other insecticides and repellents		0	#FFFFFF
D06AX	4	Other antibiotics for topical use		0	#FFFFFF
L04AB	4	Tumor necrosis factor alpha (TNF-alpha) inhibitors		0	#FFFFFF
C08EX	4	Other non-selective calcium channel blockers		0	#FFFFFF
C08DB	4	Benzothiazepine derivatives		0	#FFFFFF
M09AB	4	Enzymes		0	#FFFFFF
M04AB	4	Preparations increasing uric acid excretion		0	#FFFFFF
D03BA	4	Proteolytic enzymes		0	#FFFFFF
N05CC	4	Aldehydes and derivatives		0	#FFFFFF
C02DB	4	Hydrazinophthalazine derivatives		0	#FFFFFF
M09AX	4	Other drugs for disorders of the musculo-skeletal system		0	#FFFFFF
M02AX	4	Other topical products for joint and muscular pain		0	#FFFFFF
R05CB	4	Mucolytics		0	#FFFFFF
H04AA	4	Glycogenolytic hormones		0	#FFFFFF
S01EC	4	Carbonic anhydrase inhibitors		0	#FFFFFF
A12CB	4	Zinc		0	#FFFFFF
N01AA	4	Ethers		0	#FFFFFF
G01AX	4	Other antiinfectives and antiseptics		0	#FFFFFF
S01AD	4	Antivirals		0	#FFFFFF
J01GB	4	Other aminoglycosides		0	#FFFFFF
V03AZ	4	Nerve depressants		0	#FFFFFF
A06AX	4	Other drugs for constipation		0	#FFFFFF
J07AF	4	Diphtheria vaccines		0	#FFFFFF
J01XE	4	Nitrofuran derivatives		0	#FFFFFF
G04CX	4	Other drugs used in benign prostatic hypertrophy		0	#FFFFFF
H01AA	4	ACTH		0	#FFFFFF
A09AB	4	Acid preparations		0	#FFFFFF
C09CA	4	Angiotensin II receptor blockers (ARBs), plain		0	#FFFFFF
N03AA	4	Barbiturates and derivatives		0	#FFFFFF
J07BL	4	Yellow fever vaccines		0	#FFFFFF
D06BA	4	Sulfonamides		0	#FFFFFF
V09DB	4	Technetium (99mTc), particles and colloids		0	#FFFFFF
C02KD	4	Serotonin antagonists		0	#FFFFFF
P01AX	4	Other agents against amoebiasis and other protozoal diseases		0	#FFFFFF
M03BC	4	Ethers, chemically close to antihistamines		0	#FFFFFF
V03AG	4	Drugs for treatment of hypercalcemia		0	#FFFFFF
C07AB	4	Beta blocking agents, selective		0	#FFFFFF
A10BJ	4	Glucagon-like peptide-1 (GLP-1) analogues		0	#FFFFFF
L01CA	4	Vinca alkaloids and analogues		0	#FFFFFF
A10BF	4	Alpha glucosidase inhibitors		0	#FFFFFF
R01AX	4	Other nasal preparations		0	#FFFFFF
V04CC	4	Tests for bile duct patency		0	#FFFFFF
C01DA	4	Organic nitrates		0	#FFFFFF
N01BB	4	Amides		0	#FFFFFF
C03CD	4	Pyrazolone derivatives		0	#FFFFFF
N05AE	4	Indole derivatives		0	#FFFFFF
V04CH	4	Tests for renal function and ureteral injuries		0	#FFFFFF
N07AX	4	Other parasympathomimetics		0	#FFFFFF
N05CF	4	Benzodiazepine related drugs		0	#FFFFFF
G03AD	4	Emergency contraceptives		0	#FFFFFF
G03XC	4	Selective estrogen receptor modulators		0	#FFFFFF
A06AC	4	Bulk-forming laxatives		0	#FFFFFF
D05BB	4	Retinoids for treatment of psoriasis		0	#FFFFFF
R01AB	4	Sympathomimetics, combinations excl. corticosteroids		0	#FFFFFF
A06AA	4	Softeners, emollients		0	#FFFFFF
C08CA	4	Dihydropyridine derivatives		0	#FFFFFF
V08AC	4	Watersoluble, hepatotropic X-ray contrast media		0	#FFFFFF
N06DX	4	Other anti-dementia drugs		0	#FFFFFF
N05BA	4	Benzodiazepine derivatives		0	#FFFFFF
A02AD	4	Combinations and complexes of aluminium, calcium and magnesium compounds		0	#FFFFFF
R03BC	4	Antiallergic agents, excl. corticosteroids		0	#FFFFFF
B03BB	4	Folic acid and derivatives		0	#FFFFFF
N01AX	4	Other general anesthetics		0	#FFFFFF
L01XK	4	Poly (ADP-ribose) polymerase (PARP) inhibitors		0	#FFFFFF
H03BX	4	Other antithyroid preparations		0	#FFFFFF
J01GA	4	Streptomycins		0	#FFFFFF
L01DA	4	Actinomycines		0	#FFFFFF
C10AX	4	Other lipid modifying agents		0	#FFFFFF
R02AA	4	Antiseptics		0	#FFFFFF
C04AC	4	Nicotinic acid and derivatives		0	#FFFFFF
A03BB	4	Belladonna alkaloids, semisynthetic, quaternary ammonium compounds		0	#FFFFFF
J05AA	4	Thiosemicarbazones		0	#FFFFFF
A05BA	4	Liver therapy		0	#FFFFFF
A03BA	4	Belladonna alkaloids, tertiary amines		0	#FFFFFF
A10AE	4	Insulins and analogues for injection, long-acting		0	#FFFFFF
R03CB	4	Non-selective beta-adrenoreceptor agonists		0	#FFFFFF
C04AB	4	Imidazoline derivatives		0	#FFFFFF
L01CE	4	Topoisomerase 1 (TOP1) inhibitors		0	#FFFFFF
H01AC	4	Somatropin and somatropin agonists		0	#FFFFFF
A10BG	4	Thiazolidinediones		0	#FFFFFF
V03AE	4	Drugs for treatment of hyperkalemia and hyperphosphatemia		0	#FFFFFF
C04AE	4	Ergot alkaloids		0	#FFFFFF
G01AD	4	Organic acids		0	#FFFFFF
C10AC	4	Bile acid sequestrants		0	#FFFFFF
C02BA	4	Sulfonium derivatives		0	#FFFFFF
R05DA	4	Opium alkaloids and derivatives		0	#FFFFFF
A01AD	4	Other agents for local oral treatment		0	#FFFFFF
H01CB	4	Somatostatin and analogues		0	#FFFFFF
C07AA	4	Beta blocking agents, non-selective		0	#FFFFFF
N02AC	4	Diphenylpropylamine derivatives		0	#FFFFFF
C05BB	4	Sclerosing agents for local injection		0	#FFFFFF
N06BX	4	Other psychostimulants and nootropics		0	#FFFFFF
N04AC	4	Ethers of tropine or tropine derivatives		0	#FFFFFF
J01DB	4	First-generation cephalosporins		0	#FFFFFF
N02CX	4	Other antimigraine preparations		0	#FFFFFF
N02CA	4	Ergot alkaloids		0	#FFFFFF
G03BB	4	5-androstanon (3) derivatives		0	#FFFFFF
G03DC	4	Estren derivatives		0	#FFFFFF
N03AX	4	Other antiepileptics		0	#FFFFFF
G03GA	4	Gonadotropins		0	#FFFFFF
A10AB	4	Insulins and analogues for injection, fast-acting		0	#FFFFFF
N07BC	4	Drugs used in opioid dependence		0	#FFFFFF
A08AB	4	Peripherally acting antiobesity products		0	#FFFFFF
D02AE	4	Carbamide products		0	#FFFFFF
G02CA	4	Sympathomimetics, labour repressants		0	#FFFFFF
D06AA	4	Tetracycline and derivatives		0	#FFFFFF
N07XX	4	Other nervous system drugs		0	#FFFFFF
M01AH	4	Coxibs		0	#FFFFFF
B05BA	4	Solutions for parenteral nutrition		0	#FFFFFF
L01ED	4	Anaplastic lymphoma kinase (ALK) inhibitors		0	#FFFFFF
N05CA	4	Barbiturates, plain		0	#FFFFFF
C09AA	4	ACE inhibitors, plain		0	#FFFFFF
D02BA	4	Protectives against UV-radiation for topical use		0	#FFFFFF
M01CC	4	Penicillamine and similar agents		0	#FFFFFF
N03AC	4	Oxazolidine derivatives		0	#FFFFFF
H02AA	4	Mineralocorticoids		0	#FFFFFF
N01AB	4	Halogenated hydrocarbons		0	#FFFFFF
M05BA	4	Bisphosphonates		0	#FFFFFF
D08AJ	4	Quaternary ammonium compounds		0	#FFFFFF
J02AX	4	Other antimycotics for systemic use		0	#FFFFFF
C02KC	4	MAO inhibitors		0	#FFFFFF
N05AC	4	Phenothiazines with piperidine structure		0	#FFFFFF
N02BE	4	Anilides		0	#FFFFFF
L01EB	4	Epidermal growth factor receptor (EGFR) tyrosine kinase inhibitors		0	#FFFFFF
C03AA	4	Thiazides, plain		0	#FFFFFF
N03AD	4	Succinimide derivatives		0	#FFFFFF
J05AJ	4	Integrase inhibitors		0	#FFFFFF
B01AA	4	Vitamin K antagonists		0	#FFFFFF
S02AA	4	Antiinfectives		0	#FFFFFF
A10BA	4	Biguanides		0	#FFFFFF
D08AA	4	Acridine derivatives		0	#FFFFFF
B05XB	4	Amino acids		0	#FFFFFF
R03BB	4	Anticholinergics		0	#FFFFFF
A03AE	4	Serotonin receptor antagonists		0	#FFFFFF
S01EA	4	Sympathomimetics in glaucoma therapy		0	#FFFFFF
R05DB	4	Other cough suppressants		0	#FFFFFF
A16AX	4	Various alimentary tract and metabolism products		0	#FFFFFF
C02KB	4	Tyrosine hydroxylase inhibitors		0	#FFFFFF
J01MB	4	Other quinolones		0	#FFFFFF
B02AA	4	Amino acids		0	#FFFFFF
N02AB	4	Phenylpiperidine derivatives		0	#FFFFFF
D08AH	4	Quinoline derivatives		0	#FFFFFF
P02BB	4	Organophosphorous compounds		0	#FFFFFF
J02AA	4	Antibiotics		0	#FFFFFF
C03BX	4	Other low-ceiling diuretics		0	#FFFFFF
N06AX	4	Other antidepressants		0	#FFFFFF
J01CE	4	Beta-lactamase sensitive penicillins		0	#FFFFFF
C08CX	4	Other selective calcium channel blockers with mainly vascular effects		0	#FFFFFF
V08AD	4	Non-watersoluble X-ray contrast media		0	#FFFFFF
L01BB	4	Purine analogues		0	#FFFFFF
D06BB	4	Antivirals		0	#FFFFFF
N05AX	4	Other antipsychotics		0	#FFFFFF
R03DC	4	Leukotriene receptor antagonists		0	#FFFFFF
J05AF	4	Nucleoside and nucleotide reverse transcriptase inhibitors		0	#FFFFFF
P01CX	4	Other agents against leishmaniasis and trypanosomiasis		0	#FFFFFF
R01BA	4	Sympathomimetics		0	#FFFFFF
A07AC	4	Imidazole derivatives		0	#FFFFFF
C01BG	4	Other antiarrhythmics, class I and III		0	#FFFFFF
D05BA	4	Psoralens for systemic use		0	#FFFFFF
B05CB	4	Salt solutions		0	#FFFFFF
C02CA	4	Alpha-adrenoreceptor antagonists		0	#FFFFFF
V08CB	4	Superparamagnetic contrast media		0	#FFFFFF
H01CA	4	Gonadotropin-releasing hormones		0	#FFFFFF
R06AE	4	Piperazine derivatives		0	#FFFFFF
B02BB	4	Fibrinogen		0	#FFFFFF
R07AX	4	Other respiratory system products		0	#FFFFFF
H05BA	4	Calcitonin preparations		0	#FFFFFF
A10AD	4	Insulins and analogues for injection, intermediate- or long-acting combined with fast-acting		0	#FFFFFF
J05AH	4	Neuraminidase inhibitors		0	#FFFFFF
C05AD	4	Local anesthetics		0	#FFFFFF
S01AX	4	Other antiinfectives		0	#FFFFFF
V03AC	4	Iron chelating agents		0	#FFFFFF
J02AC	4	Triazole derivatives		0	#FFFFFF
R06AC	4	Substituted ethylene diamines		0	#FFFFFF
G04BE	4	Drugs used in erectile dysfunction		0	#FFFFFF
D01AA	4	Antibiotics		0	#FFFFFF
D01BA	4	Antifungals for systemic use		0	#FFFFFF
A03AX	4	Other drugs for functional gastrointestinal disorders		0	#FFFFFF
N05BX	4	Other anxiolytics		0	#FFFFFF
B02BD	4	Blood coagulation factors		0	#FFFFFF
B03BA	4	Vitamin B12 (cyanocobalamin and analogues)		0	#FFFFFF
N01AG	4	Barbiturates in combination with other drugs		0	#FFFFFF
M09AA	4	Quinine and derivatives		0	#FFFFFF
J01EC	4	Intermediate-acting sulfonamides		0	#FFFFFF
N04CX	4	Other antiparkinson drugs		0	#FFFFFF
C01CX	4	Other cardiac stimulants		0	#FFFFFF
G03CC	4	Estrogens, combinations with other drugs		0	#FFFFFF
A02AA	4	Magnesium compounds		0	#FFFFFF
D05AC	4	Antracen derivatives		0	#FFFFFF
R03AC	4	Selective beta-2-adrenoreceptor agonists		0	#FFFFFF
D04AX	4	Other antipruritics		0	#FFFFFF
G04CA	4	Alpha-adrenoreceptor antagonists		0	#FFFFFF
C04AA	4	2-amino-1-phenylethanol derivatives		0	#FFFFFF
J04AA	4	Aminosalicylic acid and derivatives		0	#FFFFFF
V09IB	4	Indium (111In) compounds		0	#FFFFFF
A07AX	4	Other intestinal antiinfectives		0	#FFFFFF
B01AF	4	Direct factor Xa inhibitors		0	#FFFFFF
V03AH	4	Drugs for treatment of hypoglycemia		0	#FFFFFF
L02BB	4	Anti-androgens		0	#FFFFFF
L01XD	4	Sensitizers used in photodynamic/radiation therapy		0	#FFFFFF
M05BX	4	Other drugs affecting bone structure and mineralization		0	#FFFFFF
A06AB	4	Contact laxatives		0	#FFFFFF
L01XB	4	Methylhydrazines		0	#FFFFFF
A03AB	4	Synthetic anticholinergics, quaternary ammonium compounds		0	#FFFFFF
B03XA	4	Other antianemic preparations		0	#FFFFFF
B02AB	4	Proteinase inhibitors		0	#FFFFFF
P01BX	4	Other antimalarials		0	#FFFFFF
J04AC	4	Hydrazides		0	#FFFFFF
C02KX	4	Antihypertensives for pulmonary arterial hypertension		0	#FFFFFF
L01XF	4	Retinoids for cancer treatment		0	#FFFFFF
J07AJ	4	Pertussis vaccines		0	#FFFFFF
N05AN	4	Lithium		0	#FFFFFF
L01AA	4	Nitrogen mustard analogues		0	#FFFFFF
D04AA	4	Antihistamines for topical use		0	#FFFFFF
N05CE	4	Piperidinedione derivatives		0	#FFFFFF
D08AX	4	Other antiseptics and disinfectants		0	#FFFFFF
S01AB	4	Sulfonamides		0	#FFFFFF
R03DA	4	Xanthines		0	#FFFFFF
L02BG	4	Aromatase inhibitors		0	#FFFFFF
S01AE	4	Fluoroquinolones		0	#FFFFFF
H03BC	4	Perchlorates		0	#FFFFFF
A01AB	4	Antiinfectives and antiseptics for local oral treatment		0	#FFFFFF
M01CB	4	Gold preparations		0	#FFFFFF
N05AA	4	Phenothiazines with aliphatic side-chain		0	#FFFFFF
M03CA	4	Dantrolene and derivatives		0	#FFFFFF
P02CE	4	Imidazothiazole derivatives		0	#FFFFFF
B03AA	4	Iron bivalent, oral preparations		0	#FFFFFF
N02BB	4	Pyrazolones		0	#FFFFFF
G03XB	4	Progesterone receptor modulators		0	#FFFFFF
P02DA	4	Salicylic acid derivatives		0	#FFFFFF
J06AA	4	Immune sera		0	#FFFFFF
R02AB	4	Antibiotics		0	#FFFFFF
J04BA	4	Drugs for treatment of lepra		0	#FFFFFF
A02BC	4	Proton pump inhibitors		0	#FFFFFF
N06BA	4	Centrally acting sympathomimetics		0	#FFFFFF
L02BA	4	Anti-estrogens		0	#FFFFFF
N05BC	4	Carbamates		0	#FFFFFF
A02AB	4	Aluminium compounds		0	#FFFFFF
C04AD	4	Purine derivatives		0	#FFFFFF
N02AA	4	Natural opium alkaloids		0	#FFFFFF
M01AA	4	Butylpyrazolidines		0	#FFFFFF
D08AL	4	Silver compounds		0	#FFFFFF
V09HA	4	Technetium (99mTc) compounds		0	#FFFFFF
C02AC	4	Imidazoline receptor agonists		0	#FFFFFF
N07BB	4	Drugs used in alcohol dependence		0	#FFFFFF
P02BA	4	Quinoline derivatives and related substances		0	#FFFFFF
J06BB	4	Specific immunoglobulins		0	#FFFFFF
J01XD	4	Imidazole derivatives		0	#FFFFFF
V04CM	4	Tests for fertility disturbances		0	#FFFFFF
M03AA	4	Curare alkaloids		0	#FFFFFF
C01BB	4	Antiarrhythmics, class Ib		0	#FFFFFF
C02BB	4	Secondary and tertiary amines		0	#FFFFFF
C01EA	4	Prostaglandins		0	#FFFFFF
R02AD	4	Anesthetics, local		0	#FFFFFF
L01EC	4	B-Raf serine-threonine kinase (BRAF) inhibitors		0	#FFFFFF
B05XA	4	Electrolyte solutions		0	#FFFFFF
J07AM	4	Tetanus vaccines		0	#FFFFFF
N02AD	4	Benzomorphan derivatives		0	#FFFFFF
A16AA	4	Amino acids and derivatives		0	#FFFFFF
B01AB	4	Heparin group		0	#FFFFFF
C01BD	4	Antiarrhythmics, class III		0	#FFFFFF
B06AX	4	Other hematological agents		0	#FFFFFF
C01BC	4	Antiarrhythmics, class Ic		0	#FFFFFF
R05CA	4	Expectorants		0	#FFFFFF
L02AE	4	Gonadotropin releasing hormone analogues		0	#FFFFFF
J01MA	4	Fluoroquinolones		0	#FFFFFF
J01FG	4	Streptogramins		0	#FFFFFF
H05AA	4	Parathyroid hormones and analogues		0	#FFFFFF
H03AA	4	Thyroid hormones		0	#FFFFFF
N03AB	4	Hydantoin derivatives		0	#FFFFFF
A10BX	4	Other blood glucose lowering drugs, excl. insulins		0	#FFFFFF
L03AA	4	Colony stimulating factors		0	#FFFFFF
A03AA	4	Synthetic anticholinergics, esters with tertiary amino group		0	#FFFFFF
P01BD	4	Diaminopyrimidines		0	#FFFFFF
L01XX	4	Other antineoplastic agents		0	#FFFFFF
C03XA	4	Vasopressin antagonists		0	#FFFFFF
L01EG	4	Mammalian target of rapamycin (mTOR) kinase inhibitors		0	#FFFFFF
V04CF	4	Tuberculosis diagnostics		0	#FFFFFF
V04CJ	4	Tests for thyreoidea function		0	#FFFFFF
G02CB	4	Prolactine inhibitors		0	#FFFFFF
S01KX	4	Other surgical aids		0	#FFFFFF
G02CX	4	Other gynecologicals		0	#FFFFFF
N02CD	4	Calcitonin gene-related peptide (CGRP) antagonists		0	#FFFFFF
J06BC	4	Other immunoglobulins		0	#FFFFFF
A06AD	4	Osmotically acting laxatives		0	#FFFFFF
D08AF	4	Nitrofuran derivatives		0	#FFFFFF
J05AG	4	Non-nucleoside reverse transcriptase inhibitors		0	#FFFFFF
D10AE	4	Peroxides		0	#FFFFFF
N06AF	4	Monoamine oxidase inhibitors, non-selective		0	#FFFFFF
P03AX	4	Other ectoparasiticides, incl. scabicides		0	#FFFFFF
B06AC	4	Drugs used in hereditary angioedema		0	#FFFFFF
D07AD	4	Corticosteroids, very potent (group IV)		0	#FFFFFF
L01EJ	4	Janus-associated kinase (JAK) inhibitors		0	#FFFFFF
B05AA	4	Blood substitutes and plasma protein fractions		0	#FFFFFF
M01AC	4	Oxicams		0	#FFFFFF
G04BA	4	Acidifiers		0	#FFFFFF
M02AB	4	Capsaicin and similar agents		0	#FFFFFF
N01AF	4	Barbiturates, plain		0	#FFFFFF
N03AG	4	Fatty acid derivatives		0	#FFFFFF
L01AD	4	Nitrosoureas		0	#FFFFFF
R07AB	4	Respiratory stimulants		0	#FFFFFF
V04CX	4	Other diagnostic agents		0	#FFFFFF
G03HA	4	Antiandrogens, plain		0	#FFFFFF
D10AX	4	Other anti-acne preparations for topical use		0	#FFFFFF
M04AA	4	Preparations inhibiting uric acid production		0	#FFFFFF
P02BX	4	Other antitrematodal agents		0	#FFFFFF
J01CF	4	Beta-lactamase resistant penicillins		0	#FFFFFF
C03AX	4	Thiazides, combinations with other drugs		0	#FFFFFF
J05AB	4	Nucleosides and nucleotides excl. reverse transcriptase inhibitors		0	#FFFFFF
A10XA	4	Aldose reductase inhibitors		0	#FFFFFF
A05AB	4	Preparations for biliary tract therapy		0	#FFFFFF
C08DA	4	Phenylalkylamine derivatives		0	#FFFFFF
P02CC	4	Tetrahydropyrimidine derivatives		0	#FFFFFF
N05BB	4	Diphenylmethane derivatives		0	#FFFFFF
A05AA	4	Bile acids and derivatives		0	#FFFFFF
M05BC	4	Bone morphogenetic proteins		0	#FFFFFF
J01DF	4	Monobactams		0	#FFFFFF
D08AK	4	Mercurial products		0	#FFFFFF
A11CC	4	Vitamin D and analogues		0	#FFFFFF
N05CM	4	Other hypnotics and sedatives		0	#FFFFFF
V03AB	4	Antidotes		0	#FFFFFF
R03DX	4	Other systemic drugs for obstructive airway diseases		0	#FFFFFF
N02BA	4	Salicylic acid and derivatives		0	#FFFFFF
A10BB	4	Sulfonylureas		0	#FFFFFF
V03AF	4	Detoxifying agents for antineoplastic treatment		0	#FFFFFF
C03CA	4	Sulfonamides, plain		0	#FFFFFF
A14AA	4	Androstan derivatives		0	#FFFFFF
R03AA	4	Alpha- and beta-adrenoreceptor agonists		0	#FFFFFF
L01BA	4	Folic acid analogues		0	#FFFFFF
R01AA	4	Sympathomimetics, plain		0	#FFFFFF
D05AD	4	Psoralens for topical use		0	#FFFFFF
D11AE	4	Androgens for topical use		0	#FFFFFF
D10AF	4	Antiinfectives for treatment of acne		0	#FFFFFF
J05AD	4	Phosphonic acid derivatives		0	#FFFFFF
V08AA	4	Watersoluble, nephrotropic, high osmolar X-ray contrast media		0	#FFFFFF
V09GX	4	Other cardiovascular system diagnostic radiopharmaceuticals		0	#FFFFFF
G01AB	4	Arsenic compounds		0	#FFFFFF
C03AH	4	Thiazides, combinations with psycholeptics and/or analgesics		0	#FFFFFF
L01XA	4	Platinum compounds		0	#FFFFFF
D11AC	4	Medicated shampoos		0	#FFFFFF
L01CB	4	Podophyllotoxin derivatives		0	#FFFFFF
N02CB	4	Corticosteroid derivatives		0	#FFFFFF
P01CD	4	Arsenic compounds		0	#FFFFFF
D11AA	4	Antihidrotics		0	#FFFFFF
L02AA	4	Estrogens		0	#FFFFFF
N02AF	4	Morphinan derivatives		0	#FFFFFF
C03DB	4	Other potassium-sparing agents		0	#FFFFFF
C01CE	4	Phosphodiesterase inhibitors		0	#FFFFFF
D02BB	4	Protectives against UV-radiation for systemic use		0	#FFFFFF
C01DX	4	Other vasodilators used in cardiac diseases		0	#FFFFFF
A03AC	4	Synthetic antispasmodics, amides with tertiary amines		0	#FFFFFF
N04BC	4	Dopamine agonists		0	#FFFFFF
M01AG	4	Fenamates		0	#FFFFFF
C10AB	4	Fibrates		0	#FFFFFF
C07AG	4	Alpha and beta blocking agents		0	#FFFFFF
D04AB	4	Anesthetics for topical use		0	#FFFFFF
N05AH	4	Diazepines, oxazepines, thiazepines and oxepines		0	#FFFFFF
B05CA	4	Antiinfectives		0	#FFFFFF
A06AH	4	Peripheral opioid receptor antagonists		0	#FFFFFF
B05BC	4	Solutions producing osmotic diuresis		0	#FFFFFF
C03BA	4	Sulfonamides, plain		0	#FFFFFF
N04BX	4	Other dopaminergic agents		0	#FFFFFF
L01XC	4	Monoclonal antibodies		0	#FFFFFF
P02CX	4	Other antinematodals		0	#FFFFFF
N02BG	4	Other analgesics and antipyretics		0	#FFFFFF
J01CA	4	Penicillins with extended spectrum		0	#FFFFFF
C10AD	4	Nicotinic acid and derivatives		0	#FFFFFF
J01DD	4	Third-generation cephalosporins		0	#FFFFFF
C03BD	4	Xanthine derivatives		0	#FFFFFF
D01AE	4	Other antifungals for topical use		0	#FFFFFF
P01AC	4	Dichloroacetamide derivatives		0	#FFFFFF
V03AN	4	Medical gases		0	#FFFFFF
A12AA	4	Calcium		0	#FFFFFF
P01CC	4	Nitrofuran derivatives		0	#FFFFFF
J01XB	4	Polymyxins		0	#FFFFFF
V08AB	4	Watersoluble, nephrotropic, low osmolar X-ray contrast media		0	#FFFFFF
R03CC	4	Selective beta-2-adrenoreceptor agonists		0	#FFFFFF
J01DH	4	Carbapenems		0	#FFFFFF
N06BC	4	Xanthine derivatives		0	#FFFFFF
J07AE	4	Cholera vaccines		0	#FFFFFF
A07EC	4	Aminosalicylic acid and similar agents		0	#FFFFFF
C02AB	4	Methyldopa		0	#FFFFFF
C02DG	4	Guanidine derivatives		0	#FFFFFF
G04CB	4	Testosterone-5-alpha reductase inhibitors		0	#FFFFFF
B03AB	4	Iron trivalent, oral preparations		0	#FFFFFF
C02DD	4	Nitroferricyanide derivatives		0	#FFFFFF
B03AD	4	Iron in combination with folic acid		0	#FFFFFF
D10BA	4	Retinoids for treatment of acne		0	#FFFFFF
C05AX	4	Other agents for treatment of hemorrhoids and anal fissures for topical use		0	#FFFFFF
C01CA	4	Adrenergic and dopaminergic agents		0	#FFFFFF
N04AA	4	Tertiary amines		0	#FFFFFF
R07AA	4	Lung surfactants		0	#FFFFFF
N06AA	4	Non-selective monoamine reuptake inhibitors		0	#FFFFFF
L01EK	4	Vascular endothelial growth factor receptor (VEGFR) tyrosine kinase inhibitors		0	#FFFFFF
A08AA	4	Centrally acting antiobesity products		0	#FFFFFF
V08DA	4	Ultrasound contrast media		0	#FFFFFF
L03AB	4	Interferons		0	#FFFFFF
J01EB	4	Short-acting sulfonamides		0	#FFFFFF
C02AA	4	Rauwolfia alkaloids		0	#FFFFFF
L01XG	4	Proteasome inhibitors		0	#FFFFFF
B02BA	4	Vitamin K		0	#FFFFFF
S02DA	4	Analgesics and anesthetics		0	#FFFFFF
H01BA	4	Vasopressin and analogues		0	#FFFFFF
D05AX	4	Other antipsoriatics for topical use		0	#FFFFFF
V04CE	4	Tests for liver functional capacity		0	#FFFFFF
V09GA	4	Technetium (99mTc) compounds		0	#FFFFFF
L01EH	4	Human epidermal growth factor receptor 2 (HER2) tyrosine kinase inhibitors		0	#FFFFFF
N05AL	4	Benzamides		0	#FFFFFF
A02BB	4	Prostaglandins		0	#FFFFFF
A07EB	4	Antiallergic agents, excl. corticosteroids		0	#FFFFFF
C10AA	4	HMG CoA reductase inhibitors		0	#FFFFFF
P03BA	4	Pyrethrines		0	#FFFFFF
A11CA	4	Vitamin A, plain		0	#FFFFFF
L01EX	4	Other protein kinase inhibitors		0	#FFFFFF
A06AG	4	Enemas		0	#FFFFFF
C03CC	4	Aryloxyacetic acid derivatives		0	#FFFFFF
A10BH	4	Dipeptidyl peptidase 4 (DPP-4) inhibitors		0	#FFFFFF
C02DC	4	Pyrimidine derivatives		0	#FFFFFF
N05AG	4	Diphenylbutylpiperidine derivatives		0	#FFFFFF
